,z,x,y,class_code
2766,141.0,157.56666564941406,841.1999969482422,0
2767,141.0,56.56666564941406,833.1999969482422,0
2768,141.0,133.56666564941406,899.1999816894531,0
2769,141.0,170.56666564941406,941.2000122070312,0
2770,141.0,125.56666564941406,929.2000122070312,0
2771,141.0,150.56666564941406,932.2000122070312,0
2772,141.0,292.566650390625,678.1999969482423,0
2773,195.0,271.58334350585943,737.8000030517578,0
2774,195.0,145.5833282470703,763.8000030517578,0
2775,195.0,121.58333587646484,789.8000030517578,0
2776,195.0,194.5833282470703,825.7999877929688,0
2777,195.0,22.58333396911621,819.7999877929688,0
2778,195.0,89.58333587646484,755.8000030517578,0
2779,195.0,131.58332824707028,733.8000030517578,0
2780,195.0,57.58333587646485,703.8000030517578,0
2781,195.0,269.58334350585943,651.8000030517577,0
2782,195.0,204.5833282470703,752.8000030517578,0
2783,195.0,160.5833282470703,834.7999877929688,0
2784,168.0,361.46875,683.0,0
2785,168.0,290.46875,657.0,0
2786,168.0,407.46875,681.0,0
2787,168.0,478.46875,775.0,0
2788,168.0,530.46875,776.0,0
2789,168.0,509.46875,755.0,0
2790,168.0,406.46875,805.0,0
2791,168.0,448.46875,802.0,0
2792,168.0,462.46875,833.0,0
2793,168.0,523.46875,830.0,0
2794,168.0,554.46875,823.0,0
2795,168.0,479.46875,919.0,0
2796,168.0,447.46875,914.0,0
2797,168.0,489.46875,859.0,0
2798,168.0,335.46875,875.0,0
2799,165.0,695.8818664550781,15.305915832519533,0
2800,165.0,668.3319702148438,56.63076782226562,0
2801,165.0,703.6302947998047,60.07449340820313,0
2802,165.0,721.7099151611328,28.219932556152344,0
2803,165.0,748.3988800048828,48.88235473632813,0
2804,165.0,734.6239166259766,74.27992248535156,0
2805,165.0,729.7162628173828,112.33937072753906,0
2806,165.0,755.9747772216797,172.17431640625,0
2807,165.0,773.1934356689453,116.64404296875,0
2808,165.0,782.6637420654297,133.00180053710938,0
2809,165.0,768.4583282470703,82.63713073730469,0
2810,165.0,788.6902618408203,96.4120635986328,0
2811,165.0,757.0474700927734,189.18011474609372,0
2812,165.0,736.8155059814453,208.5511474609375,0
2813,165.0,754.8951263427734,222.75656127929688,0
2814,165.0,741.1201782226562,248.1541290283203,0
2815,165.0,769.1005554199219,214.5776824951172,0
2816,165.0,842.7295227050781,215.60423278808597,0
2817,165.0,867.2661437988281,215.60421752929688,0
2818,165.0,844.4513854980469,244.44554138183597,0
2819,165.0,872.0012817382812,261.66424560546875,0
2820,165.0,888.3590393066406,176.86216735839844,0
2821,165.0,830.2459716796875,172.9879608154297,0
2822,165.0,934.1074829101562,165.30645751953125,0
2823,165.0,928.941864013672,147.22683715820312,0
2824,165.0,909.1403503417968,150.6705780029297,0
2825,165.0,923.3457641601562,124.41207885742188,0
2826,165.0,939.7035217285156,133.02142333984378,0
2827,165.0,863.0803680419922,145.50497436523438,0
2828,165.0,837.6828155517578,125.70347595214844,0
2829,165.0,866.95458984375,91.26609802246094,0
2830,165.0,813.8022155761719,126.96199035644531,0
2831,165.0,826.7162475585938,110.17375183105469,0
2832,165.0,852.1138305664062,82.19338989257812,0
2833,165.0,841.3521423339844,66.26609802246094,0
2834,165.0,937.3457946777344,10.955062866210938,0
2835,165.0,922.7098999023438,18.27301025390625,0
2836,165.0,889.994384765625,49.26666259765625,0
2837,165.0,885.6897277832031,31.187026977539066,0
2838,165.0,897.3123168945312,29.8956298828125,0
2839,165.0,854.2655944824219,15.690200805664062,0
2840,165.0,842.9286041259766,47.41900634765625,0
2841,165.0,776.6366271972656,37.51824951171875,0
2842,165.0,914.2794189453124,21.882354736328125,0
2843,153.0,487.46875,627.0,0
2844,153.0,451.46875,580.0,0
2845,153.0,424.46875,648.0,0
2846,153.0,408.46875,688.0,0
2847,153.0,442.46875,773.0,0
2848,153.0,481.46875,773.0,0
2849,153.0,529.46875,778.0,0
2850,153.0,294.46875,676.0,0
2851,153.0,337.46875,748.0,0
2852,102.0,907.96875,500.0,0
2853,102.0,891.96875,457.0,0
2854,102.0,902.96875,398.0,0
2855,102.0,869.96875,335.0,0
2856,102.0,771.96875,370.0,0
2857,102.0,730.96875,395.0,0
2858,102.0,774.96875,422.0,0
2859,102.0,833.96875,482.0,0
2860,102.0,728.96875,518.0,0
2861,102.0,695.96875,547.0,0
2862,36.0,279.566650390625,273.433349609375,0
2863,36.0,241.5666656494141,256.433349609375,0
2864,36.0,226.5666656494141,259.433349609375,0
2865,36.0,246.5666656494141,279.433349609375,0
2866,36.0,192.5666656494141,219.43333435058597,0
2867,36.0,122.56666564941406,105.43333435058594,0
2868,36.0,124.56666564941406,59.43333435058594,0
2869,36.0,67.56666564941406,147.43333435058594,0
2870,36.0,74.56666564941406,215.43333435058597,0
2871,36.0,44.56666564941406,78.43333435058594,0
2872,36.0,221.5666656494141,149.43333435058594,0
2873,36.0,217.5666656494141,167.43333435058594,0
2874,36.0,217.5666656494141,184.43333435058597,0
2875,36.0,255.5666656494141,148.43333435058594,0
2876,36.0,242.5666656494141,24.433334350585934,0
2877,36.0,250.5666656494141,216.43333435058597,0
2878,36.0,229.5666656494141,240.43333435058597,0
2879,36.0,226.5666656494141,221.43333435058597,0
2880,99.0,920.566650390625,766.1999969482422,0
2881,99.0,713.5666656494141,672.1999969482423,0
2882,99.0,647.5666656494142,819.1999969482422,0
2883,99.0,660.5666656494142,860.1999969482422,0
2884,99.0,910.5666351318359,942.2000122070312,0
2885,99.0,871.5666656494141,927.2000122070312,0
2886,99.0,795.5666656494141,924.2000122070312,0
2887,99.0,767.5666656494141,896.1999816894531,0
2888,99.0,810.5666656494141,894.1999969482422,0
2889,99.0,785.5666656494141,862.1999969482422,0
2890,99.0,703.5666656494141,723.1999969482422,0
2891,99.0,664.5666656494142,728.1999969482422,0
2892,99.0,894.5666656494141,690.1999969482422,0
2893,99.0,854.5666656494141,659.1999969482423,0
2894,99.0,935.566650390625,695.1999969482422,0
2895,99.0,905.566650390625,671.1999969482423,0
2896,99.0,799.5666656494141,710.1999969482422,0
2897,99.0,884.5666656494141,802.1999969482422,0
2898,99.0,884.5666656494141,820.1999969482422,0
2899,99.0,918.566650390625,842.1999969482422,0
2900,99.0,809.5666656494141,822.1999969482422,0
2901,99.0,789.5666656494141,807.1999969482422,0
2902,99.0,747.5666656494141,821.1999969482422,0
2903,99.0,730.5666656494141,849.1999969482422,0
2904,99.0,684.5666656494142,878.1999969482422,0
2905,99.0,724.5666656494141,887.1999969482422,0
2906,99.0,894.5666656494141,861.1999969482422,0
2907,99.0,912.566650390625,902.2000122070312,0
2908,99.0,843.5666656494141,850.1999969482422,0
2909,99.0,876.5666656494141,760.1999969482422,0
2910,99.0,900.566650390625,740.1999969482422,0
2911,99.0,920.566650390625,652.1999969482423,0
2912,99.0,865.5666656494141,648.1999969482423,0
2913,99.0,742.5666656494141,652.1999969482423,0
2914,99.0,834.5666656494141,786.1999969482422,0
2915,99.0,844.5666656494141,769.1999969482422,0
2916,99.0,767.5666656494141,945.2000122070312,0
2917,123.0,822.5666656494141,418.1999969482422,0
2918,123.0,795.5666656494141,355.1999969482422,0
2919,123.0,852.5666656494141,368.1999969482422,0
2920,123.0,847.5666656494141,309.1999969482422,0
2921,123.0,874.5666656494141,319.1999969482422,0
2922,123.0,767.5666656494141,314.1999969482422,0
2923,123.0,738.5666656494141,342.1999969482422,0
2924,123.0,705.5666656494141,473.1999969482422,0
2925,123.0,762.5666656494141,488.1999969482422,0
2926,123.0,765.5666656494141,526.1999969482422,0
2927,123.0,805.5666656494141,555.2000122070311,0
2928,123.0,818.5666656494141,509.1999969482422,0
2929,123.0,868.5666656494141,530.2000122070311,0
2930,123.0,847.5666656494141,556.2000122070311,0
2931,123.0,703.5666656494141,539.2000122070311,0
2932,123.0,766.5666656494141,387.1999969482422,0
2933,123.0,922.566650390625,446.1999969482422,0
2934,123.0,930.566650390625,418.1999969482422,0
2935,123.0,926.566650390625,328.1999969482422,0
2936,123.0,744.5666656494141,561.2000122070311,0
2937,123.0,676.5666656494142,552.2000122070311,0
2938,123.0,657.5666656494142,524.1999969482422,0
2939,123.0,801.5666656494141,316.1999969482422,0
2940,123.0,895.5666656494141,286.1999969482422,0
2941,123.0,899.5666656494141,293.1999969482422,0
2942,123.0,827.5666656494141,275.1999969482422,0
2943,123.0,804.5666656494141,297.1999969482422,0
2944,123.0,919.566650390625,365.1999969482422,0
2945,123.0,918.566650390625,363.1999969482422,0
2946,123.0,884.5666656494141,425.1999969482422,0
2947,123.0,896.5666656494141,393.1999969482422,0
2948,123.0,882.5666656494141,360.1999969482422,0
2949,123.0,844.5666656494141,391.1999969482422,0
2950,123.0,831.5666656494141,483.1999969482422,0
2951,123.0,893.5666656494141,567.2000122070312,0
2952,123.0,912.566650390625,559.2000122070311,0
2953,123.0,890.5666656494141,504.1999969482422,0
2954,123.0,906.566650390625,519.1999969482422,0
2955,123.0,794.5666656494141,463.1999969482422,0
2956,123.0,762.5666656494141,274.1999969482422,0
2957,123.0,859.5666656494141,341.1999969482422,0
2958,123.0,827.5666656494141,339.1999969482422,0
2959,123.0,920.566650390625,398.1999969482422,0
2960,123.0,891.5666656494141,490.1999969482422,0
2961,123.0,885.5666656494141,457.1999969482422,0
2962,123.0,808.5666656494141,499.1999969482422,0
2963,123.0,921.566650390625,491.1999969482422,0
2964,123.0,765.5666656494141,429.1999969482422,0
2965,123.0,845.5666656494141,482.1999969482422,0
2966,123.0,844.5666656494141,455.1999969482422,0
2967,132.0,531.566650390625,560.2000122070311,0
2968,132.0,558.566650390625,296.1999969482422,0
2969,132.0,568.566650390625,435.1999969482422,0
2970,132.0,562.566650390625,393.1999969482422,0
2971,132.0,801.566650390625,297.1999969482422,0
2972,132.0,789.5666656494141,351.1999969482422,0
2973,132.0,738.5666656494141,343.1999969482422,0
2974,132.0,556.5666656494142,295.1999969482422,0
2975,132.0,706.5666656494141,475.1999969482422,0
2976,132.0,765.5666656494141,488.1999969482422,0
2977,132.0,766.5666656494141,527.2000122070311,0
2978,132.0,678.5666656494142,551.2000122070311,0
2979,132.0,593.5666656494142,486.1999969482422,0
2980,132.0,769.5666656494141,395.1999969482422,0
2981,132.0,825.566650390625,419.1999969482422,0
2982,132.0,782.5666656494141,376.1999969482422,0
2983,132.0,805.566650390625,468.1999969482422,0
2984,132.0,761.5666656494141,434.1999969482422,0
2985,132.0,807.566650390625,557.2000122070311,0
2986,132.0,718.5666656494141,511.1999969482422,0
2987,132.0,698.5666656494141,538.2000122070311,0
2988,132.0,811.566650390625,505.1999969482422,0
2989,132.0,683.5666656494142,509.1999969482422,0
2990,132.0,682.5666656494142,485.1999969482422,0
2991,132.0,646.5666656494142,486.1999969482422,0
2992,132.0,567.5666656494142,514.1999969482422,0
2993,132.0,573.5666656494142,500.1999969482422,0
2994,132.0,596.5666656494142,568.2000122070312,0
2995,132.0,738.46875,341.0,0
2996,132.0,789.46875,348.0,0
2997,132.0,768.46875,390.0,0
2998,132.0,824.46875,418.0,0
2999,132.0,760.46875,430.0,0
3000,132.0,765.46875,484.0,0
3001,132.0,767.46875,525.0,0
3002,132.0,735.46875,539.0,0
3003,132.0,678.46875,547.0,0
3004,132.0,648.46875,481.0,0
3005,132.0,605.46875,500.0,0
3006,132.0,564.46875,514.0,0
3007,195.0,395.56666564941406,573.1999969482423,0
3008,195.0,436.56666564941406,605.1999969482423,0
3009,195.0,484.56666564941406,604.1999969482423,0
3010,195.0,504.56666564941406,616.1999969482423,0
3011,195.0,537.566650390625,659.1999969482423,0
3012,195.0,536.566650390625,712.1999969482422,0
3013,195.0,514.5666656494142,751.1999969482422,0
3014,195.0,487.56666564941406,728.1999969482422,0
3015,195.0,468.56666564941406,705.1999969482422,0
3016,195.0,439.56666564941406,689.1999969482422,0
3017,195.0,402.56666564941406,707.1999969482422,0
3018,195.0,430.56666564941406,773.1999969482422,0
3019,195.0,379.56666564941406,843.2000122070312,0
3020,195.0,354.56666564941406,783.1999969482422,0
3021,195.0,313.56666564941406,755.1999969482422,0
3022,195.0,271.5666656494141,737.1999969482422,0
3023,195.0,356.56666564941406,685.1999969482423,0
3024,195.0,423.56666564941406,697.1999969482422,0
3025,195.0,448.56666564941406,737.1999969482422,0
3026,195.0,380.56666564941406,744.1999969482422,0
3027,195.0,487.56666564941406,795.1999969482422,0
3028,195.0,550.566650390625,764.1999969482422,0
3029,195.0,528.566650390625,776.1999969482422,0
3030,195.0,511.56666564941406,782.1999969482422,0
3031,195.0,515.5666656494142,703.1999969482422,0
3032,195.0,495.56666564941406,667.1999969482423,0
3033,195.0,525.566650390625,538.1999969482422,0
3034,195.0,473.56666564941406,553.1999969482422,0
3035,195.0,334.56666564941406,685.1999969482423,0
3036,216.0,571.5666656494142,621.1999969482423,0
3037,216.0,546.5666656494142,613.1999969482423,0
3038,216.0,606.5666656494142,664.1999969482423,0
3039,216.0,687.5666656494141,828.2000122070312,0
3040,216.0,601.5666656494142,761.1999969482422,0
3041,216.0,743.5666656494141,822.2000122070312,0
3042,216.0,556.5666656494142,644.1999969482423,0
3043,216.0,719.5666656494141,835.2000122070312,0
3044,216.0,705.5666656494141,790.1999969482422,0
3045,216.0,837.566650390625,704.1999969482422,0
3046,216.0,573.46875,619.0,0
3047,216.0,604.46875,661.0,0
3048,216.0,559.46875,642.0,0
3049,216.0,674.46875,655.0,0
3050,216.0,602.46875,759.0,0
3051,216.0,731.46875,760.0,0
3052,216.0,684.46875,827.0,0
3053,216.0,744.46875,821.0,0
3054,216.0,807.46875,800.0,0
3055,216.0,717.46875,817.0,0
3056,276.0,770.5666656494141,128.19999694824222,0
3057,276.0,570.5666656494142,247.1999969482422,0
3058,276.0,541.5666656494142,233.1999969482422,0
3059,276.0,552.5666656494142,274.20001220703125,0
3060,276.0,825.566650390625,266.20001220703125,0
3061,276.0,830.566650390625,250.1999969482422,0
3062,276.0,836.566650390625,259.20001220703125,0
3063,276.0,827.96875,264.0,0
3064,294.0,255.566650390625,252.1999969482422,0
3065,294.0,40.56666564941406,400.1999969482422,0
3066,294.0,68.56666564941406,397.1999969482422,0
3067,294.0,102.56666564941406,555.2000122070311,0
3068,294.0,46.56666564941406,286.1999969482422,0
3069,294.0,223.5666656494141,548.2000122070311,0
3070,294.0,132.56666564941406,515.1999969482422,0
3071,69.0,678.5666656494142,670.1999969482423,0
3072,69.0,595.5666656494142,596.1999969482423,0
3073,69.0,552.5666656494142,560.1999969482422,0
3074,69.0,562.5666656494142,568.1999969482423,0
3075,69.0,774.5666656494141,588.1999969482423,0
3076,69.0,797.566650390625,597.1999969482423,0
3077,69.0,785.5666656494141,555.1999969482422,0
3078,69.0,686.5666656494142,762.1999969482422,0
3079,69.0,699.5666656494141,773.1999969482422,0
3080,69.0,581.5666656494142,810.2000122070312,0
3081,69.0,556.5666656494142,787.1999969482422,0
3082,69.0,602.5666656494142,754.1999969482422,0
3083,69.0,645.5666656494142,820.2000122070312,0
3084,69.0,612.5666656494142,697.1999969482422,0
3085,69.0,669.5666656494142,623.1999969482423,0
3086,69.0,567.5666656494142,587.1999969482423,0
3087,69.0,539.5666656494142,679.1999969482423,0
3088,69.0,824.566650390625,653.1999969482423,0
3089,69.0,727.5666656494141,563.1999969482423,0
3090,69.0,719.5666656494141,591.1999969482423,0
3091,69.0,715.5666656494141,601.1999969482423,0
3092,69.0,667.5666656494142,733.1999969482422,0
3093,69.0,614.5666656494142,808.2000122070312,0
3094,69.0,642.5666656494142,589.1999969482423,0
3095,72.0,264.566650390625,538.2000122070311,0
3096,72.0,109.56666564941406,365.1999969482422,0
3097,72.0,40.56666564941406,388.1999969482422,0
3098,240.0,714.5666656494141,705.1999969482422,0
3099,240.0,621.5666656494142,671.1999969482423,0
3100,240.0,739.5666656494141,764.1999969482422,0
3101,240.0,777.5666656494141,793.1999969482422,0
3102,240.0,800.566650390625,793.1999969482422,0
3103,240.0,698.5666656494141,778.1999969482422,0
3104,240.0,704.5666656494141,807.1999969482422,0
3105,240.0,636.5666656494142,699.1999969482422,0
3106,240.0,612.5666656494142,714.1999969482422,0
3107,240.0,820.566650390625,828.1999969482422,0
3108,240.0,778.5666656494141,833.1999969482422,0
3109,240.0,569.5666656494142,690.1999969482422,0
3110,240.0,614.5666656494142,738.1999969482422,0
3111,240.0,549.5666656494142,763.1999969482422,0
3112,240.0,568.5666656494142,776.1999969482422,0
3113,240.0,590.5666656494142,780.1999969482422,0
3114,240.0,616.5666656494142,755.1999969482422,0
3115,240.0,603.5666656494142,756.1999969482422,0
3116,240.0,780.5666656494141,899.1999969482422,0
3117,240.0,684.5666656494142,830.1999969482422,0
3118,240.0,771.5666656494141,855.1999969482422,0
3119,240.0,654.5666656494142,931.2000122070312,0
3120,240.0,666.5666656494142,651.1999969482423,0
3121,240.0,561.5666656494142,678.1999969482423,0
3122,240.0,575.5666656494142,833.1999969482422,0
3123,240.0,629.5666656494142,826.1999969482422,0
3124,240.0,634.5666656494142,813.1999969482422,0
3125,240.0,676.5666656494142,872.1999969482422,0
3126,240.0,673.5666656494142,846.1999969482422,0
3127,240.0,690.5666656494141,851.1999969482422,0
3128,240.0,747.5666656494141,821.1999969482422,0
3129,240.0,723.5666656494141,832.1999969482422,0
3130,240.0,710.5666656494141,899.1999969482422,0
3131,240.0,704.5666656494141,928.2000122070312,0
3132,240.0,561.5666656494142,810.1999969482422,0
3133,240.0,597.5666656494142,859.1999969482422,0
3134,240.0,586.5666656494142,871.1999969482422,0
3135,240.0,581.5666656494142,883.1999969482422,0
3136,240.0,571.5666656494142,899.1999969482422,0
3137,240.0,581.5666656494142,910.2000122070312,0
3138,240.0,557.5666656494142,901.1999969482422,0
3139,240.0,560.5666656494142,913.2000122070312,0
3140,240.0,578.5666656494142,669.1999969482423,0
3141,240.0,556.5666656494142,710.1999969482422,0
3142,240.0,723.5666656494141,849.1999969482422,0
3143,240.0,708.5666656494141,758.1999969482422,0
3144,240.0,772.5666656494141,737.1999969482422,0
3145,240.0,801.566650390625,779.1999969482422,0
3146,240.0,786.5666656494141,869.1999969482422,0
3147,240.0,810.566650390625,887.1999969482422,0
3148,240.0,617.5666656494142,901.1999969482422,0
3149,240.0,806.566650390625,742.1999969482422,0
3150,240.0,825.566650390625,708.1999969482422,0
3151,240.0,838.566650390625,672.1999969482423,0
3152,240.0,822.566650390625,917.2000122070312,0
3153,240.0,713.5666656494141,918.2000122070312,0
3154,246.0,453.56666564941406,549.2000122070311,0
3155,246.0,565.566650390625,285.1999969482422,0
3156,246.0,292.56666564941406,373.1999969482422,0
3157,246.0,280.5666656494141,382.1999969482422,0
3158,246.0,318.56666564941406,522.1999969482422,0
3159,246.0,364.56666564941406,562.2000122070311,0
3160,246.0,352.56666564941406,523.1999969482422,0
3161,246.0,275.5666656494141,505.1999969482422,0
3162,246.0,316.56666564941406,496.1999969482422,0
3163,246.0,273.5666656494141,333.1999969482422,0
3164,246.0,363.56666564941406,351.1999969482422,0
3165,246.0,542.566650390625,547.2000122070311,0
3166,246.0,436.56666564941406,473.1999969482422,0
3167,246.0,426.56666564941406,387.1999969482422,0
3168,246.0,436.56666564941406,413.1999969482422,0
3169,246.0,431.56666564941406,419.1999969482422,0
3170,246.0,384.56666564941406,416.1999969482422,0
3171,246.0,410.56666564941406,447.1999969482422,0
3172,246.0,338.56666564941406,443.1999969482422,0
3173,246.0,323.56666564941406,461.1999969482422,0
3174,246.0,393.5666809082031,443.1999969482422,0
3175,96.0,542.566650390625,785.1999969482422,0
3176,96.0,503.56666564941406,773.1999969482422,0
3177,96.0,526.566650390625,802.1999969482422,0
3178,96.0,471.56666564941406,776.1999969482422,0
3179,96.0,510.56666564941406,823.1999969482422,0
3180,96.0,495.56666564941406,872.1999969482422,0
3181,96.0,414.56666564941406,863.1999969482422,0
3182,96.0,458.56666564941406,890.1999969482422,0
3183,96.0,485.56666564941406,909.2000122070312,0
3184,96.0,510.56666564941406,942.2000122070312,0
3185,96.0,342.56666564941406,942.2000122070312,0
3186,96.0,357.56666564941406,830.1999969482422,0
3187,96.0,338.56666564941406,796.1999969482422,0
3188,96.0,324.56666564941406,674.1999969482423,0
3189,96.0,429.56666564941406,923.2000122070312,0
3190,96.0,315.56666564941406,759.1999969482422,0
3191,96.0,292.56666564941406,926.2000122070312,0
3192,96.0,375.56666564941406,670.1999969482423,0
3193,96.0,425.56666564941406,667.1999969482423,0
3194,108.0,261.566650390625,799.2000122070312,0
3195,108.0,206.5666656494141,781.1999969482422,0
3196,108.0,54.56666564941406,801.2000122070312,0
3197,108.0,82.56666564941406,821.2000122070312,0
3198,108.0,52.56666564941406,827.2000122070312,0
3199,108.0,4.566665649414063,806.2000122070312,0
3200,171.0,864.5666656494141,785.1999969482422,0
3201,171.0,920.566650390625,918.2000122070312,0
3202,171.0,892.5666656494141,850.1999969482422,0
3203,171.0,860.5666656494141,828.1999969482422,0
3204,171.0,923.566650390625,862.1999969482422,0
3205,171.0,806.5666656494141,928.2000122070312,0
3206,171.0,871.5666656494141,887.1999969482422,0
3207,171.0,885.5666656494141,928.2000122070312,0
3208,171.0,838.5666656494141,875.1999969482422,0
3209,171.0,831.5666656494141,845.1999969482422,0
3210,171.0,914.566650390625,702.1999969482422,0
3211,171.0,762.5666656494141,692.1999969482422,0
3212,171.0,731.5666656494141,723.1999969482422,0
3213,171.0,699.5666656494141,749.1999969482422,0
3214,171.0,729.5666656494141,879.1999969482422,0
3215,171.0,662.5666656494142,837.1999969482422,0
3216,171.0,664.5666656494142,879.1999969482422,0
3217,171.0,664.5666656494142,913.2000122070312,0
3218,171.0,711.5666656494141,817.1999969482422,0
3219,171.0,687.5666656494141,818.1999969482422,0
3220,171.0,774.5666656494141,844.1999969482422,0
3221,171.0,835.5666656494141,706.1999969482422,0
3222,171.0,836.5666656494141,666.1999969482423,0
3223,171.0,891.5666656494141,667.1999969482423,0
3224,171.0,863.5666656494141,734.1999969482422,0
3225,171.0,827.5666656494141,751.1999969482422,0
3226,171.0,800.5666656494141,728.1999969482422,0
3227,171.0,780.5666656494141,730.1999969482422,0
3228,171.0,933.566650390625,775.1999969482422,0
3229,171.0,776.5666656494141,890.1999969482422,0
3230,186.0,805.5666656494141,151.1999969482422,0
3231,186.0,792.5666656494141,183.1999969482422,0
3232,186.0,779.5666656494141,115.1999969482422,0
3233,186.0,746.5666656494141,88.19999694824219,0
3234,186.0,789.5666656494141,82.19999694824219,0
3235,186.0,729.5666656494141,215.1999969482422,0
3236,186.0,808.5666656494141,223.1999969482422,0
3237,186.0,844.5666656494141,255.1999969482422,0
3238,186.0,843.5666656494141,241.1999969482422,0
3239,186.0,804.5666656494141,267.20001220703125,0
3240,186.0,786.5666656494141,288.20001220703125,0
3241,186.0,799.5666656494141,298.20001220703125,0
3242,186.0,792.5666656494141,279.20001220703125,0
3243,186.0,859.5666656494141,296.20001220703125,0
3244,186.0,800.5666656494141,258.20001220703125,0
3245,186.0,725.5666656494141,250.1999969482422,0
3246,186.0,694.5666656494141,258.20001220703125,0
3247,186.0,674.5666656494142,291.20001220703125,0
3248,186.0,699.5666656494141,60.19999694824219,0
3249,186.0,697.5666656494141,110.1999969482422,0
3250,186.0,703.5666656494141,103.1999969482422,0
3251,186.0,749.5666656494141,55.19999694824219,0
3252,186.0,780.5666656494141,49.19999694824219,0
3253,186.0,812.5666656494141,115.1999969482422,0
3254,186.0,815.5666656494141,102.1999969482422,0
3255,186.0,838.5666656494141,126.1999969482422,0
3256,186.0,850.5666656494141,214.1999969482422,0
3257,186.0,664.5666656494142,165.1999969482422,0
3258,186.0,693.5666656494141,232.1999969482422,0
3259,186.0,685.5666656494142,240.1999969482422,0
3260,186.0,683.5666656494142,207.1999969482422,0
3261,186.0,887.5666656494141,175.1999969482422,0
3262,186.0,832.5666656494141,181.1999969482422,0
3263,240.0,810.566650390625,468.1999969482422,0
3264,240.0,752.5666656494141,439.1999969482422,0
3265,240.0,690.5666656494141,436.1999969482422,0
3266,240.0,728.5666656494141,414.1999969482422,0
3267,240.0,563.5666656494142,299.1999969482422,0
3268,240.0,576.5666656494142,287.1999969482422,0
3269,240.0,660.5666656494142,538.2000122070311,0
3270,240.0,656.5666656494142,501.1999969482422,0
3271,240.0,675.5666656494142,467.1999969482422,0
3272,240.0,752.5666656494141,479.1999969482422,0
3273,240.0,732.5666656494141,495.1999969482422,0
3274,240.0,803.566650390625,520.1999969482422,0
3275,240.0,809.566650390625,549.2000122070311,0
3276,240.0,701.5666656494141,537.2000122070311,0
3277,240.0,681.5666656494142,510.1999969482422,0
3278,240.0,585.5666656494142,523.2000122070311,0
3279,240.0,552.5666656494142,524.2000122070311,0
3280,240.0,803.566650390625,386.1999969482422,0
3281,240.0,756.5666656494141,506.1999969482422,0
3282,240.0,710.5666656494141,517.1999969482422,0
3283,240.0,705.5666656494141,496.1999969482422,0
3284,240.0,621.5666656494142,283.1999969482422,0
3285,240.0,553.5666656494142,336.1999969482422,0
3286,240.0,577.5666656494142,426.1999969482422,0
3287,240.0,756.5666656494141,546.2000122070311,0
3288,240.0,610.5666656494142,566.2000122070312,0
3289,249.0,235.5666656494141,249.19998168945312,0
3290,249.0,242.5666656494141,199.1999969482422,0
3291,249.0,282.566650390625,181.1999969482422,0
3292,249.0,252.5666656494141,224.1999969482422,0
3293,249.0,178.56666564941406,248.1999969482422,0
3294,249.0,161.56666564941406,245.1999969482422,0
3295,249.0,102.56666564941406,206.1999969482422,0
3296,249.0,88.56666564941406,166.1999969482422,0
3297,249.0,67.56666564941406,143.1999969482422,0
3298,249.0,69.56666564941406,116.1999969482422,0
3299,249.0,132.56666564941406,55.19999694824219,0
3300,249.0,16.566665649414062,88.19999694824219,0
3301,249.0,9.566665649414062,123.1999969482422,0
3302,249.0,45.56666564941406,211.1999969482422,0
3303,249.0,82.56666564941406,233.1999969482422,0
3304,249.0,61.56666564941406,242.1999969482422,0
3305,249.0,37.56666564941406,258.20001220703125,0
3306,249.0,23.566665649414066,256.20001220703125,0
3307,249.0,17.566665649414062,272.20001220703125,0
3308,249.0,56.56666564941406,271.20001220703125,0
3309,249.0,58.56666564941406,281.20001220703125,0
3310,249.0,71.56666564941406,288.20001220703125,0
3311,249.0,168.56666564941406,283.20001220703125,0
3312,249.0,209.5666656494141,249.1999969482422,0
3313,249.0,262.566650390625,258.20001220703125,0
3314,249.0,138.56666564941406,221.1999969482422,0
3315,249.0,72.56666564941406,52.19999694824219,0
3316,63.0,535.566650390625,591.1999969482423,0
3317,63.0,474.56666564941406,599.1999969482423,0
3318,63.0,407.56666564941406,577.1999969482423,0
3319,63.0,449.56666564941406,679.1999969482423,0
3320,63.0,458.56666564941406,780.1999969482422,0
3321,63.0,390.56666564941406,797.2000122070312,0
3322,63.0,430.56666564941406,823.2000122070312,0
3323,63.0,375.56666564941406,726.1999969482422,0
3324,63.0,433.56666564941406,719.1999969482422,0
3325,63.0,314.56666564941406,756.1999969482422,0
3326,63.0,382.56666564941406,668.1999969482423,0
3327,63.0,367.56666564941406,667.1999969482423,0
3328,63.0,514.5666656494142,625.1999969482423,0
3329,63.0,536.566650390625,678.1999969482423,0
3330,63.0,319.56666564941406,555.1999969482422,0
3331,63.0,349.56666564941406,581.1999969482423,0
3332,63.0,350.56666564941406,547.1999969482422,0
3333,63.0,275.5666656494141,564.1999969482423,0
3334,63.0,308.56666564941406,609.1999969482423,0
3335,63.0,556.566650390625,564.1999969482423,0
3336,63.0,394.56666564941406,635.1999969482423,0
3337,63.0,286.56666564941406,693.1999969482422,0
3338,138.0,847.5666656494141,234.1999969482422,0
3339,138.0,921.566650390625,140.19999694824222,0
3340,138.0,903.566650390625,113.1999969482422,0
3341,138.0,863.5666656494141,72.19999694824219,0
3342,138.0,730.5666656494141,51.19999694824219,0
3343,138.0,754.5666656494141,144.1999969482422,0
